inf,-nan,-nan,-nan
0.600494,0.061728,0.061728,0.276543
0.600691,0.061698,0.061698,0.276407
0.600888,0.061667,0.061667,0.276270
0.601085,0.061637,0.061637,0.276134
0.601281,0.061607,0.061607,0.275998
0.600985,0.062069,0.061576,0.275862
0.600689,0.062038,0.061546,0.276219
0.600394,0.062008,0.061516,0.276575
0.600098,0.061977,0.061977,0.276439
0.599803,0.062439,0.061947,0.276303
0.599509,0.062408,0.061916,0.276658
0.599214,0.062377,0.061886,0.277014
0.598920,0.062347,0.061856,0.277369
0.598626,0.062316,0.062316,0.277233
0.598823,0.062285,0.062285,0.277097
0.599020,0.062255,0.062255,0.276961
0.599216,0.062224,0.062224,0.276825
0.599412,0.062194,0.062194,0.276690
0.599608,0.062163,0.062163,0.276554
0.599315,0.062622,0.062133,0.276419
0.599022,0.062592,0.062103,0.276773
0.598729,0.062561,0.062072,0.277126
0.598437,0.062531,0.062531,0.276991
0.598633,0.062500,0.062500,0.276855
0.598829,0.062469,0.062469,0.276720
0.599024,0.062439,0.062439,0.276585
0.599220,0.062409,0.062409,0.276451
0.599415,0.062378,0.062378,0.276316
0.599610,0.062348,0.062348,0.276181
0.599805,0.062317,0.062317,0.276047
0.600000,0.062287,0.062287,0.275912
0.599708,0.062743,0.062257,0.275778
0.599417,0.062713,0.062227,0.276130
0.599125,0.062682,0.062196,0.276482
0.598834,0.062652,0.062166,0.276833
0.598544,0.062621,0.062136,0.277184
0.598253,0.062591,0.062106,0.277535
0.597963,0.062561,0.062076,0.277886
0.597673,0.062530,0.062530,0.277751
0.597384,0.062984,0.062500,0.277616
0.597094,0.062954,0.062470,0.277966
0.596805,0.062924,0.062439,0.278316
0.596517,0.062893,0.062409,0.278665
0.596228,0.062863,0.062379,0.279014
0.595940,0.062832,0.062349,0.279362
0.595652,0.062802,0.062319,0.279710
0.595365,0.062772,0.062289,0.280058
0.595077,0.062741,0.062259,0.280405
0.594790,0.062711,0.062229,0.280753
0.594503,0.062681,0.062199,0.281099
0.594217,0.062651,0.062169,0.281446
0.593931,0.062620,0.062139,0.281792
0.593645,0.062590,0.062109,0.282138
0.593359,0.062560,0.062560,0.282002
0.593074,0.063011,0.062530,0.281866
0.592788,0.062981,0.062500,0.282212
0.592504,0.062951,0.062470,0.282556
0.592219,0.062920,0.062920,0.282421
0.592415,0.062890,0.062890,0.282285
0.592610,0.062860,0.062860,0.282150
0.592806,0.062830,0.062830,0.282014
0.593001,0.062800,0.062800,0.281879
0.593196,0.062770,0.062770,0.281744
0.593391,0.062739,0.062739,0.281609
0.593585,0.062709,0.062709,0.281474
0.593780,0.062679,0.062679,0.281340
0.593974,0.062649,0.062649,0.281205
0.594168,0.062619,0.062619,0.281071
0.593884,0.063067,0.062590,0.280936
0.593601,0.063037,0.063037,0.280802
0.593795,0.063007,0.063007,0.280668
0.593989,0.062977,0.062977,0.280534
0.594182,0.062947,0.062947,0.280401
0.594376,0.062917,0.062917,0.280267
0.594569,0.062887,0.062887,0.280133
0.594762,0.062857,0.062857,0.280000
0.594955,0.062827,0.062827,0.279867
0.595147,0.062797,0.062797,0.279734
0.595340,0.062767,0.062767,0.279601
0.595532,0.062738,0.062738,0.279468
0.595724,0.062708,0.062708,0.279335
0.595916,0.062678,0.062678,0.279202
0.596108,0.062648,0.062648,0.279070
0.596300,0.062619,0.062619,0.278937
0.596491,0.062589,0.062589,0.278805
0.596682,0.062559,0.062559,0.278673
0.596874,0.062530,0.062530,0.278541
0.597064,0.062500,0.062500,0.278409
0.597255,0.062470,0.062470,0.278277
0.597446,0.062441,0.062441,0.278146
0.597636,0.062411,0.062411,0.278014
0.597826,0.062382,0.062382,0.277883
0.598016,0.062352,0.062352,0.277752
0.598206,0.062323,0.062323,0.277620
0.598395,0.062294,0.062294,0.277489
0.598113,0.062736,0.062264,0.277359
0.597831,0.062706,0.062706,0.277228
0.598021,0.062677,0.062677,0.277097
0.598210,0.062647,0.062647,0.276967
0.598399,0.062618,0.062618,0.276836
0.598588,0.062588,0.062588,0.276706
0.598777,0.062559,0.062559,0.276576
0.598966,0.062529,0.062529,0.276446
0.599154,0.062500,0.062500,0.276316
0.599342,0.062471,0.062471,0.276186
0.599531,0.062441,0.062441,0.276056
0.599718,0.062412,0.062412,0.275927
0.599906,0.062383,0.062383,0.275797
0.599625,0.062822,0.062353,0.275668
0.599344,0.062793,0.062793,0.275539
0.599532,0.062763,0.062763,0.275410
0.599719,0.062734,0.062734,0.275281
0.599906,0.062705,0.062705,0.275152
0.600094,0.062675,0.062675,0.275023
0.600281,0.062646,0.062646,0.274895
0.600467,0.062617,0.062617,0.274766
0.600654,0.062588,0.062588,0.274638
0.600840,0.062558,0.062558,0.274510
0.601027,0.062529,0.062529,0.274382
0.601213,0.062500,0.062500,0.274254
0.600932,0.062937,0.062471,0.274126
0.600652,0.062908,0.062442,0.274464
0.600373,0.062878,0.062413,0.274802
0.600093,0.062849,0.062384,0.275140
0.599814,0.062820,0.062820,0.275012
0.600000,0.062791,0.062791,0.274884
0.600186,0.062762,0.062762,0.274756
0.600372,0.062732,0.062732,0.274628
0.600557,0.062703,0.062703,0.274501
0.600279,0.063138,0.062674,0.274373
0.600000,0.063109,0.062645,0.274710
0.599722,0.063080,0.063080,0.274583
0.599907,0.063051,0.063051,0.274455
0.600093,0.063021,0.063021,0.274328
0.600278,0.062992,0.062992,0.274201
0.600463,0.062963,0.062963,0.274074
0.600648,0.062934,0.062934,0.273947
0.600833,0.062905,0.062905,0.273821
0.601017,0.062876,0.062876,0.273694
0.601201,0.062847,0.062847,0.273567
0.601386,0.062818,0.062818,0.273441
0.601570,0.062789,0.062789,0.273315
0.601754,0.062760,0.062760,0.273189
0.601937,0.062731,0.062731,0.273063
0.602121,0.062702,0.062702,0.272937
0.602304,0.062673,0.062673,0.272811
0.602487,0.062644,0.062644,0.272685
0.602210,0.063076,0.062615,0.272560
0.601933,0.063046,0.062586,0.272895
0.601656,0.063017,0.062557,0.273229
0.601379,0.062989,0.062989,0.273103
0.601562,0.062960,0.062960,0.272978
0.601746,0.062931,0.062931,0.272853
0.601928,0.062902,0.062902,0.272727
0.602111,0.062873,0.062873,0.272602
0.602294,0.062844,0.062844,0.272477
0.602476,0.062815,0.062815,0.272352
0.602658,0.062786,0.062786,0.272227
0.602840,0.062758,0.062758,0.272103
0.603022,0.062729,0.062729,0.271978
0.603204,0.062700,0.062700,0.271854
0.603385,0.062672,0.062672,0.271729
0.603567,0.062643,0.062643,0.271605
0.603748,0.062614,0.062614,0.271481
0.603929,0.062586,0.062586,0.271357
0.604110,0.062557,0.062557,0.271233
0.604290,0.062529,0.062529,0.271109
0.604471,0.062500,0.062500,0.270985
0.604651,0.062472,0.062472,0.270862
0.604831,0.062443,0.062443,0.270738
0.605011,0.062415,0.062415,0.270615
0.605191,0.062386,0.062386,0.270492
0.605371,0.062358,0.062358,0.270369
0.605551,0.062329,0.062329,0.270246
0.605730,0.062301,0.062301,0.270123
0.605909,0.062273,0.062273,0.270000
0.606088,0.062244,0.062244,0.269877
0.606267,0.062216,0.062216,0.269755
0.606446,0.062188,0.062188,0.269632
0.606624,0.062160,0.062160,0.269510
0.606803,0.062132,0.062132,0.269388
0.606981,0.062103,0.062103,0.269266
0.607159,0.062075,0.062075,0.269144
0.607337,0.062047,0.062047,0.269022
0.607515,0.062019,0.062019,0.268900
0.607692,0.061991,0.061991,0.268778
0.607870,0.061963,0.061963,0.268657
0.608047,0.061935,0.061935,0.268535
0.608224,0.061907,0.061907,0.268414
0.608401,0.061879,0.061879,0.268293
0.608578,0.061851,0.061851,0.268172
0.608755,0.061823,0.061823,0.268051
0.608931,0.061795,0.061795,0.267930
0.609107,0.061767,0.061767,0.267809
0.609283,0.061740,0.061740,0.267688
0.609459,0.061712,0.061712,0.267568
0.609635,0.061684,0.061684,0.267447
0.609811,0.061656,0.061656,0.267327
0.609537,0.062078,0.061628,0.267206
0.609263,0.062050,0.062050,0.267086
0.609438,0.062022,0.062022,0.266966
0.609614,0.061995,0.061995,0.266846
0.609789,0.061967,0.061967,0.266727
0.609964,0.061939,0.061939,0.266607
0.610139,0.061911,0.061911,0.266487
0.610314,0.061883,0.061883,0.266368
0.610489,0.061856,0.061856,0.266248
0.610215,0.062276,0.061828,0.266129
0.609942,0.062248,0.061800,0.266458
0.609669,0.062220,0.061773,0.266786
0.609396,0.062192,0.061745,0.267114
0.609123,0.062165,0.062165,0.266995
0.609298,0.062137,0.062137,0.266875
0.609026,0.062556,0.062109,0.266756
0.608754,0.062528,0.062081,0.267084
0.608482,0.062500,0.062054,0.267411
0.608211,0.062472,0.062026,0.267738
0.607939,0.062444,0.061998,0.268064
0.607668,0.062416,0.061971,0.268391
0.607397,0.062389,0.061943,0.268717
0.607127,0.062361,0.061915,0.269042
0.606857,0.062333,0.061888,0.269368
0.606587,0.062305,0.061860,0.269693
0.606317,0.062278,0.061833,0.270018
0.606047,0.062250,0.061805,0.270342
0.605778,0.062222,0.062222,0.270222
0.605953,0.062195,0.062195,0.270102
0.606128,0.062167,0.062167,0.269982
0.606303,0.062139,0.062139,0.269862
0.606477,0.062112,0.062112,0.269743
0.606652,0.062084,0.062084,0.269623
0.606826,0.062057,0.062057,0.269504
0.607000,0.062029,0.062029,0.269384
0.607175,0.062002,0.062002,0.269265
0.607348,0.061974,0.061974,0.269146
0.607522,0.061947,0.061947,0.269027
0.607696,0.061920,0.061920,0.268908
0.607869,0.061892,0.061892,0.268789
0.608042,0.061865,0.061865,0.268670
0.608216,0.061837,0.061837,0.268551
0.608389,0.061810,0.061810,0.268433
0.608561,0.061783,0.061783,0.268314
0.608734,0.061756,0.061756,0.268196
0.608907,0.061728,0.061728,0.268078
0.609079,0.061701,0.061701,0.267959
0.608811,0.062115,0.061674,0.267841
0.608543,0.062087,0.061647,0.268164
0.608275,0.062060,0.061620,0.268486
0.608007,0.062033,0.062033,0.268368
0.608179,0.062005,0.062005,0.268250
0.608352,0.061978,0.061978,0.268132
0.608524,0.061951,0.061951,0.268014
0.608696,0.061924,0.061924,0.267896
0.608867,0.061896,0.061896,0.267779
0.609039,0.061869,0.061869,0.267661
0.609211,0.061842,0.061842,0.267544
0.609382,0.061815,0.061815,0.267427
0.609115,0.062226,0.061788,0.267309
0.608848,0.062199,0.061761,0.267630
0.608581,0.062172,0.061734,0.267951
0.608315,0.062144,0.061707,0.268271
0.608049,0.062117,0.061680,0.268591
0.607783,0.062090,0.061653,0.268911
0.607517,0.062063,0.061626,0.269231
0.607252,0.062036,0.062036,0.269113
0.607424,0.062009,0.062009,0.268996
0.607595,0.061982,0.061982,0.268878
0.607766,0.061955,0.061955,0.268761
0.607937,0.061928,0.061928,0.268644
0.608108,0.061901,0.061901,0.268527
0.608279,0.061874,0.061874,0.268410
0.608449,0.061847,0.061847,0.268293
0.608620,0.061820,0.061820,0.268176
0.608790,0.061793,0.061793,0.268059
0.608960,0.061766,0.061766,0.267943
0.609130,0.061739,0.061739,0.267826
0.609300,0.061712,0.061712,0.267710
0.609470,0.061685,0.061685,0.267593
0.609640,0.061659,0.061659,0.267477
0.609809,0.061632,0.061632,0.267361
0.609978,0.061605,0.061605,0.267245
0.610147,0.061578,0.061578,0.267129
0.610316,0.061552,0.061552,0.267013
0.610485,0.061525,0.061525,0.266898
0.610654,0.061498,0.061498,0.266782
0.610822,0.061472,0.061472,0.266667
0.610991,0.061445,0.061445,0.266551
0.611159,0.061419,0.061419,0.266436
0.611327,0.061392,0.061392,0.266321
0.611495,0.061366,0.061366,0.266206
0.611663,0.061339,0.061339,0.266091
0.611831,0.061313,0.061313,0.265976
0.611998,0.061286,0.061286,0.265861
0.612166,0.061260,0.061260,0.265746
0.612333,0.061233,0.061233,0.265632
0.612500,0.061207,0.061207,0.265517
0.612667,0.061181,0.061181,0.265403
0.612834,0.061154,0.061154,0.265289
0.613000,0.061128,0.061128,0.265174
0.613167,0.061102,0.061102,0.265060
0.613333,0.061075,0.061075,0.264946
0.613500,0.061049,0.061049,0.264832
0.613666,0.061023,0.061023,0.264719
0.613832,0.060997,0.060997,0.264605
0.613997,0.060970,0.060970,0.264491
0.613734,0.061373,0.060944,0.264378
0.613471,0.061347,0.060918,0.264693
0.613208,0.061321,0.060892,0.265009
0.612945,0.061294,0.061294,0.264895
0.613111,0.061268,0.061268,0.264782
0.613276,0.061242,0.061242,0.264668
0.613014,0.061644,0.061216,0.264555
0.612751,0.061617,0.061190,0.264869
0.612489,0.061591,0.061163,0.265184
0.612227,0.061565,0.061565,0.265071
0.612393,0.061538,0.061538,0.264957
0.612559,0.061512,0.061512,0.264844
0.612724,0.061486,0.061486,0.264731
0.612889,0.061460,0.061460,0.264618
0.612628,0.061860,0.061433,0.264505
0.612367,0.061834,0.061407,0.264819
0.612106,0.061807,0.061381,0.265132
0.611845,0.061781,0.061355,0.265445
0.611584,0.061755,0.061755,0.265332
0.611750,0.061728,0.061728,0.265219
0.611915,0.061702,0.061702,0.265106
0.612080,0.061676,0.061676,0.264994
0.611820,0.062075,0.061650,0.264881
0.611560,0.062048,0.062048,0.264768
0.611300,0.062447,0.062022,0.264656
0.611040,0.062420,0.061996,0.264968
0.610781,0.062394,0.061969,0.265280
0.610522,0.062367,0.061943,0.265592
0.610263,0.062341,0.061917,0.265903
0.610004,0.062315,0.062315,0.265791
0.610169,0.062288,0.062288,0.265678
0.610335,0.062262,0.062262,0.265565
0.610500,0.062235,0.062235,0.265453
0.610664,0.062209,0.062209,0.265341
0.610829,0.062183,0.062183,0.265228
0.610994,0.062156,0.062156,0.265116
0.611158,0.062130,0.062130,0.265004
0.611322,0.062104,0.062104,0.264892
0.611486,0.062078,0.062078,0.264780
0.611650,0.062051,0.062051,0.264669
0.611814,0.062025,0.062025,0.264557
0.611978,0.061999,0.061999,0.264445
0.612142,0.061973,0.061973,0.264334
0.611884,0.062368,0.061947,0.264223
0.611626,0.062342,0.061921,0.264532
0.611368,0.062316,0.061895,0.264842
0.611111,0.062290,0.061869,0.265152
0.610854,0.062263,0.061843,0.265461
0.610597,0.062237,0.061817,0.265770
0.610340,0.062211,0.061791,0.266078
0.610084,0.062185,0.062185,0.265966
0.610248,0.062159,0.062159,0.265855
0.610411,0.062133,0.062133,0.265743
0.610155,0.062526,0.062107,0.265632
0.609899,0.062500,0.062081,0.265940
0.609644,0.062474,0.062474,0.265828
0.609807,0.062448,0.062448,0.265717
0.609971,0.062421,0.062421,0.265605
0.610134,0.062395,0.062395,0.265494
0.610297,0.062369,0.062369,0.265383
0.610460,0.062343,0.062343,0.265272
0.610623,0.062317,0.062317,0.265161
0.610786,0.062291,0.062291,0.265050
0.610949,0.062265,0.062265,0.264939
0.611111,0.062239,0.062239,0.264829
0.611273,0.062213,0.062213,0.264718
0.611436,0.062187,0.062187,0.264608
0.611598,0.062161,0.062161,0.264497
0.611760,0.062135,0.062135,0.264387
0.611922,0.062109,0.062109,0.264277
0.612083,0.062083,0.062083,0.264167
0.612245,0.062057,0.062057,0.264057
0.611990,0.062448,0.062032,0.263947
0.611735,0.062422,0.062006,0.264253
0.611481,0.062396,0.062396,0.264143
0.611642,0.062370,0.062370,0.264033
0.611804,0.062344,0.062344,0.263924
0.611965,0.062318,0.062318,0.263814
0.612126,0.062292,0.062292,0.263704
0.612287,0.062266,0.062266,0.263595
0.612448,0.062241,0.062241,0.263485
0.612609,0.062215,0.062215,0.263376
0.612769,0.062189,0.062189,0.263267
0.612930,0.062163,0.062163,0.263158
0.613090,0.062138,0.062138,0.263049
0.613250,0.062112,0.062112,0.262940
0.612997,0.062500,0.062086,0.262831
0.612743,0.062474,0.062060,0.263136
0.612490,0.062448,0.062035,0.263441
0.612236,0.062422,0.062009,0.263745
0.611983,0.062397,0.062397,0.263636
0.611731,0.062784,0.062371,0.263527
0.611478,0.062758,0.062345,0.263832
0.611226,0.062732,0.062319,0.264135
0.610974,0.062706,0.062706,0.264026
0.611134,0.062680,0.062680,0.263918
0.611294,0.062655,0.062655,0.263809
0.611454,0.062629,0.062629,0.263700
0.611615,0.062603,0.062603,0.263591
0.611774,0.062577,0.062577,0.263483
0.611934,0.062551,0.062551,0.263374
0.612094,0.062526,0.062526,0.263266
0.612253,0.062500,0.062500,0.263158
0.612413,0.062474,0.062474,0.263050
0.612572,0.062449,0.062449,0.262942
0.612731,0.062423,0.062423,0.262834
0.612890,0.062397,0.062397,0.262726
0.613049,0.062372,0.062372,0.262618
0.613208,0.062346,0.062346,0.262510
0.613366,0.062321,0.062321,0.262403
0.613525,0.062295,0.062295,0.262295
0.613683,0.062270,0.062270,0.262188
0.613841,0.062244,0.062244,0.262080
0.613999,0.062219,0.062219,0.261973
0.614157,0.062193,0.062193,0.261866
0.614315,0.062168,0.062168,0.261759
0.614473,0.062142,0.062142,0.261652
0.614222,0.062526,0.062117,0.261545
0.613971,0.062500,0.062500,0.261438
0.614128,0.062474,0.062474,0.261331
0.613878,0.062857,0.062449,0.261224
0.613627,0.062831,0.062424,0.261526
0.613377,0.062806,0.062398,0.261827
0.613127,0.062780,0.062373,0.262128
0.612877,0.062755,0.062347,0.262429
0.612627,0.062729,0.062322,0.262729
0.612378,0.062704,0.062296,0.263029
0.612129,0.062678,0.062678,0.262922
0.612286,0.062653,0.062653,0.262815
0.612444,0.062627,0.062627,0.262708
0.612195,0.063008,0.062602,0.262602
0.611946,0.062983,0.062576,0.262901
0.611698,0.062957,0.062957,0.262794
0.611449,0.063337,0.062931,0.262688
0.611201,0.063312,0.062906,0.262987
0.610953,0.063286,0.062880,0.263286
0.610706,0.063260,0.062855,0.263585
0.610458,0.063235,0.062829,0.263883
0.610211,0.063209,0.063209,0.263776
0.610369,0.063183,0.063183,0.263669
0.610526,0.063158,0.063158,0.263563
0.610684,0.063132,0.063132,0.263456
0.610841,0.063107,0.063107,0.263350
0.610999,0.063081,0.063081,0.263243
0.611156,0.063056,0.063056,0.263137
0.611313,0.063030,0.063030,0.263030
0.611470,0.063005,0.063005,0.262924
0.611627,0.062979,0.062979,0.262818
0.611380,0.063358,0.062954,0.262712
0.611134,0.063332,0.062929,0.263009
0.610887,0.063306,0.062903,0.263306
0.610641,0.063281,0.062878,0.263603
0.610395,0.063255,0.062853,0.263900
0.610149,0.063230,0.062827,0.264197
0.609903,0.063205,0.062802,0.264493
0.609658,0.063179,0.063179,0.264386
0.609815,0.063154,0.063154,0.264280
0.609972,0.063128,0.063128,0.264174
0.610129,0.063103,0.063103,0.264068
0.610285,0.063078,0.063078,0.263961
0.610442,0.063052,0.063052,0.263855
0.610598,0.063027,0.063027,0.263750
0.610754,0.063002,0.063002,0.263644
0.610911,0.062976,0.062976,0.263538
0.611067,0.062951,0.062951,0.263432
0.611222,0.062926,0.062926,0.263327
0.611378,0.062901,0.062901,0.263221
0.611534,0.062875,0.062875,0.263116
0.611689,0.062850,0.062850,0.263010
0.611845,0.062825,0.062825,0.262905
0.612000,0.062800,0.062800,0.262800
0.612155,0.062775,0.062775,0.262695
0.612310,0.062750,0.062750,0.262590
0.612465,0.062725,0.062725,0.262485
0.612620,0.062700,0.062700,0.262380
0.612774,0.062675,0.062675,0.262275
0.612929,0.062650,0.062650,0.262171
0.612684,0.063024,0.062625,0.262066
0.612440,0.062998,0.062600,0.262360
0.612196,0.062973,0.062575,0.262654
0.611952,0.062948,0.062550,0.262948
0.611708,0.062923,0.062525,0.263242
0.611465,0.062898,0.062500,0.263535
0.611222,0.062873,0.062475,0.263828
0.610979,0.062848,0.062450,0.264121
0.610736,0.062823,0.062425,0.264414
0.610493,0.062798,0.062798,0.264308
0.610648,0.062773,0.062773,0.264203
0.610802,0.062748,0.062748,0.264098
0.610560,0.063120,0.062723,0.263994
0.610317,0.063095,0.062698,0.264286
0.610075,0.063070,0.062674,0.264578
0.609833,0.063045,0.063045,0.264473
0.609988,0.063020,0.063020,0.264368
0.610143,0.062995,0.062995,0.264263
0.609901,0.063366,0.062970,0.264158
0.609660,0.063341,0.062945,0.264450
0.609418,0.063316,0.062920,0.264741
0.609177,0.063291,0.062896,0.265032
0.608936,0.063266,0.062871,0.265322
0.608696,0.063241,0.062846,0.265613
0.608455,0.063216,0.062821,0.265903
0.608215,0.063191,0.062796,0.266193
0.607975,0.063166,0.062771,0.266482
0.607735,0.063141,0.062747,0.266772
0.607495,0.063116,0.062722,0.267061
0.607256,0.063091,0.062697,0.267350
0.607016,0.063067,0.062672,0.267639
0.606777,0.063042,0.062648,0.267927
0.606538,0.063017,0.062623,0.268216
0.606299,0.062992,0.062598,0.268504
0.606061,0.062967,0.062574,0.268792
0.605822,0.062943,0.062549,0.269079
0.605584,0.062918,0.062525,0.269367
0.605346,0.062893,0.062893,0.269261
0.605501,0.062868,0.062868,0.269155
0.605656,0.062844,0.062844,0.269049
0.605811,0.062819,0.062819,0.268944
0.605965,0.062794,0.062794,0.268838
0.606120,0.062770,0.062770,0.268733
0.606274,0.062745,0.062745,0.268627
0.606429,0.062720,0.062720,0.268522
0.606583,0.062696,0.062696,0.268417
0.606737,0.062671,0.062671,0.268312
0.606891,0.062647,0.062647,0.268207
0.607045,0.062622,0.062622,0.268102
0.607199,0.062598,0.062598,0.267997
0.607352,0.062573,0.062573,0.267892
0.607506,0.062549,0.062549,0.267787
0.607659,0.062524,0.062524,0.267683
0.607813,0.062500,0.062500,0.267578
0.607966,0.062476,0.062476,0.267474
0.608119,0.062451,0.062451,0.267369
0.608272,0.062427,0.062427,0.267265
0.608424,0.062402,0.062402,0.267161
0.608577,0.062378,0.062378,0.267057
0.608340,0.062744,0.062354,0.266952
0.608103,0.062719,0.062330,0.267238
0.607866,0.062695,0.062695,0.267134
0.608019,0.062670,0.062670,0.267030
0.608171,0.062646,0.062646,0.266926
0.608324,0.062622,0.062622,0.266822
0.608476,0.062597,0.062597,0.266719
0.608628,0.062573,0.062573,0.266615
0.608780,0.062549,0.062549,0.266511
0.608932,0.062524,0.062524,0.266408
